id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1398,20150223T000000,3,2,1190,6445,1,0,0,3,7,1190,0,1996,0,98056,47.5057,-122.172,1920,8195
1399,20141119T000000,2,1.5,1070,877,3,0,0,3,8,1070,0,2005,0,98107,47.6699,-122.393,1320,1193
1400,20141201T000000,3,2.25,1400,10436,1,0,0,4,7,1040,360,1985,0,98058,47.4261,-122.144,1860,9318
1401,20140618T000000,5,3,2795,15101,2,0,0,3,8,2795,0,1996,0,98019,47.7301,-121.972,2750,14567
1402,20150108T000000,4,2.25,1780,10748,2,0,0,4,8,1780,0,1964,0,98072,47.762,-122.11,2070,37680
1403,20140613T000000,4,2.5,2700,10814,1,0,0,4,8,1560,1140,1966,0,98030,47.369,-122.177,2460,6310
1404,20140515T000000,4,3.5,4210,10308,2,0,0,3,10,4210,0,2006,0,98008,47.5905,-122.117,3860,10200
1405,20140701T000000,4,2.5,2440,11005,2,0,0,3,9,2440,0,1994,0,98056,47.5318,-122.176,2590,14754
1406,20150311T000000,3,1.75,1520,7439,1,0,0,4,7,1520,0,1969,0,98055,47.457,-122.208,1650,7500
1407,20150102T000000,3,1.75,1930,8442,1,0,0,4,7,1930,0,1953,0,98004,47.6313,-122.204,1790,8442
1408,20141226T000000,3,1.75,1330,14560,1,0,0,3,7,1330,0,1983,0,98052,47.6599,-122.135,1510,9890
1409,20140624T000000,3,1,1100,4128,1,0,0,4,7,720,380,1942,0,98126,47.5296,-122.379,1510,4538
1410,20150423T000000,2,1,1470,5400,1.5,0,0,3,8,1470,0,1912,0,98119,47.6391,-122.36,1760,3573
1411,20140820T000000,3,2,2130,4000,2,0,0,3,7,2130,0,1908,0,98115,47.6741,-122.323,2010,4000
1412,20140801T000000,3,1,1100,4184,1,0,0,4,7,1100,0,1965,0,98136,47.5309,-122.382,1630,4366
1413,20150401T000000,4,3.5,4350,6000,2,0,0,5,10,2970,1380,1908,0,98112,47.6277,-122.286,4190,7200
1414,20150107T000000,3,1.5,1400,7582,1,0,0,3,7,1400,0,1956,0,98148,47.4536,-122.33,1280,7872
1415,20141020T000000,5,3.5,3090,3600,2,0,0,3,9,2060,1030,2000,0,98112,47.6217,-122.309,2240,3904
1416,20150403T000000,3,2.5,2440,10363,2,0,0,3,9,2440,0,1988,0,98029,47.5634,-122.016,2500,10728
1417,20150223T000000,3,3,3270,38088,2,0,0,3,10,3270,0,1992,0,98053,47.6692,-122.028,1870,37457
1418,20150421T000000,3,2,1460,2800,1,0,0,4,7,730,730,1921,0,98105,47.67,-122.295,1780,4560
1419,20140616T000000,4,2.25,2170,7737,2,0,0,3,8,2170,0,1987,0,98074,47.637,-122.029,1850,8869
1420,20140812T000000,4,2.25,2190,9020,2,0,0,3,8,2190,0,1978,0,98032,47.3742,-122.284,2170,8400
1421,20150415T000000,3,2.5,2550,5349,2,0,0,3,7,2550,0,2004,0,98038,47.3504,-122.026,2640,5400
1422,20150330T000000,3,2.5,3340,70131,2,0,0,3,9,2420,920,1994,0,98022,47.2666,-122.015,2760,116740
1423,20141008T000000,2,1,800,5600,1,0,0,5,6,800,0,1955,0,98056,47.4959,-122.172,1100,6000
1424,20141016T000000,3,1,1360,3737,1.5,0,0,4,6,1360,0,1910,0,98107,47.6751,-122.362,1820,4500
1425,20140917T000000,3,1.5,2040,6750,1,0,0,3,7,1280,760,1950,0,98117,47.7013,-122.369,1970,6750
1426,20141009T000000,2,1,1060,16988,1,0,0,3,6,1060,0,1954,0,98058,47.4305,-122.157,2320,10580
1427,20150309T000000,3,1.75,1670,24650,1,0,0,4,7,1670,0,1974,0,98022,47.1764,-122.026,1810,19465
1428,20140709T000000,3,1.75,1660,6250,1,0,0,3,7,830,830,1980,0,98116,47.5859,-122.385,1660,5750
1429,20141007T000000,2,1,1150,9186,1,0,0,3,7,1150,0,1946,0,98168,47.5081,-122.33,1390,10690
1430,20140905T000000,3,3.25,3230,7639,2,0,0,3,10,3230,0,1999,0,98074,47.6338,-122.063,3230,7772
1431,20150219T000000,2,2,750,6553,1.5,0,2,3,7,750,0,1945,0,98178,47.4982,-122.221,1140,7500
1432,20140711T000000,3,1,920,4429,1,0,0,3,7,920,0,1952,0,98118,47.5369,-122.291,1320,7860
1433,20141002T000000,4,2.25,3440,14237,2,0,0,3,9,3440,0,1982,0,98077,47.7241,-122.065,3250,18365
1434,20140629T000000,3,2,1610,15005,1,0,0,4,7,1610,0,1986,0,98014,47.6886,-121.911,1610,15479
1435,20141104T000000,3,1.75,2200,8036,1,0,0,3,7,1270,930,1978,0,98011,47.7763,-122.209,1850,7563
1436,20140829T000000,3,1.5,2100,67269,1,0,0,4,7,1220,880,1949,0,98028,47.7592,-122.23,1610,15999
1437,20140618T000000,4,1.5,2310,68824,2,0,0,4,7,2310,0,1968,0,98010,47.3354,-122.031,2020,39900
1438,20141003T000000,4,2.5,1990,8034,2,0,0,4,10,1990,0,1989,0,98029,47.561,-122.018,2580,8034
1439,20141114T000000,4,2.25,2500,10890,1,0,0,5,7,1800,700,1978,0,98034,47.7318,-122.239,2500,7467
1440,20140912T000000,3,2.5,1730,4065,2,0,0,3,8,1730,0,1996,0,98029,47.5668,-122.005,1730,4094
1441,20150508T000000,3,1.75,2020,215622,2,0,0,4,7,2020,0,1975,0,98070,47.4189,-122.499,1810,215622
1442,20140801T000000,3,1.75,1610,7392,1,0,0,4,7,1610,0,1964,0,98001,47.3413,-122.28,1450,7392
1443,20150218T000000,2,1.5,920,1458,2,0,0,3,7,920,0,1995,0,98133,47.7081,-122.342,1110,1598
1444,20150319T000000,3,1,1510,6200,1,0,0,3,6,1010,500,1955,0,98118,47.5293,-122.274,1710,8623
1445,20140814T000000,4,2.5,2650,25248,1,0,2,3,9,2330,320,1954,0,98177,47.7537,-122.373,3020,23135
1446,20140731T000000,4,2.75,2440,7042,1.5,0,2,4,7,1640,800,1941,0,98116,47.5731,-122.408,2170,7900
1447,20150430T000000,3,1,1150,8924,1,0,0,3,6,1150,0,1943,0,98030,47.3865,-122.217,1492,8924
1448,20140910T000000,3,2.75,2050,3320,1.5,0,0,4,7,1580,470,1927,0,98105,47.6719,-122.301,1760,4150
1449,20141218T000000,2,1.75,1210,4141,1,0,0,4,7,910,300,1942,0,98117,47.686,-122.382,1310,4141
1450,20141031T000000,3,2.5,2480,6031,2,0,0,3,8,2480,0,2001,0,98155,47.772,-122.297,1850,7704
1451,20140616T000000,4,2.75,2500,4950,2,0,0,3,8,2500,0,2010,0,98053,47.6964,-122.017,2500,4950
1452,20150122T000000,4,1,1460,3840,1.5,0,0,3,8,1340,120,1928,0,98106,47.533,-122.347,990,4200
1453,20141231T000000,4,1,1030,6621,1,0,0,4,6,1030,0,1955,0,98055,47.4857,-122.221,1420,6631
1454,20140603T000000,3,2.25,3800,33825,1,0,0,4,10,3330,470,1976,0,98042,47.3797,-122.152,3470,14484
1455,20140822T000000,3,2.5,1590,3359,2,0,0,3,7,1590,0,2000,0,98019,47.7349,-121.986,1820,3383
1456,20140605T000000,4,2.25,2070,13084,1,0,0,4,8,1700,370,1967,0,98040,47.5606,-122.222,2520,10180
1457,20140610T000000,3,1.75,1590,7560,1,0,0,3,7,1130,460,1984,0,98031,47.4016,-122.18,1500,7560
1458,20150414T000000,3,2.5,2560,9182,2,0,0,3,9,2560,0,1993,0,98027,47.5361,-122.051,2800,8784
1459,20141014T000000,2,1.75,1010,4000,1.5,0,0,5,7,1010,0,1919,0,98105,47.6665,-122.287,1470,4000
1460,20150126T000000,3,2,1650,7930,1,0,0,4,7,1650,0,1989,0,98038,47.3617,-122.05,1510,7930
1461,20141229T000000,3,1,2120,31564,1,0,0,3,7,1220,900,1942,0,98168,47.4938,-122.298,1790,11571
1462,20150105T000000,4,2.25,1810,7601,1,0,0,3,7,1080,730,1986,0,98023,47.2857,-122.358,1570,7601
1463,20140915T000000,3,2.5,1690,17383,2,0,0,3,7,1690,0,2003,0,98038,47.3691,-122.031,2610,7999
1464,20140502T000000,4,1.75,1600,6380,1,0,0,3,8,1130,470,1959,0,98125,47.701,-122.306,1090,6380
1465,20140902T000000,3,1.75,1770,6000,1,0,0,3,7,1130,640,1952,0,98125,47.7135,-122.315,1900,7200
1466,20140905T000000,4,2.5,2800,8190,1,0,0,3,8,1700,1100,1971,0,98177,47.7695,-122.368,2460,8165
1467,20140721T000000,3,2.5,2410,34848,1.5,0,0,3,8,2410,0,1976,0,98006,47.5694,-122.12,2420,16424
1468,20141008T000000,4,1.5,1820,12327,1,0,0,4,7,1380,440,1955,0,98006,47.5767,-122.144,1450,9256
1469,20150304T000000,4,2.5,2940,12600,1,0,0,4,8,1850,1090,1974,0,98074,47.6294,-122.062,2030,11770
1470,20140714T000000,4,2,2190,4560,2.5,0,0,5,8,2190,0,1910,0,98103,47.662,-122.329,2190,4560
1471,20141112T000000,3,1,1110,7128,1,0,0,3,7,1110,0,1980,0,98052,47.6968,-122.124,1510,7107
1472,20140812T000000,3,1,1660,11200,1,0,0,3,7,1660,0,1957,0,98056,47.5121,-122.168,1380,10875
1473,20150304T000000,3,2,1980,7680,1.5,0,0,4,6,1070,910,1911,0,98033,47.6839,-122.195,1330,8704
1474,20140620T000000,2,2,1310,2841,2,0,0,3,6,1310,0,2004,0,98038,47.3502,-122.022,1360,2550
1475,20150224T000000,2,1.5,750,2964,1,0,0,5,5,750,0,1919,0,98118,47.5518,-122.277,1350,3090
1476,20140611T000000,3,2.5,3370,19585,2,0,0,3,7,3200,170,1951,0,98133,47.7388,-122.339,1730,9430
1477,20140714T000000,3,2.25,2220,3707,2,0,0,4,8,1620,600,1919,0,98122,47.617,-122.286,2030,4850
1478,20140730T000000,3,3.5,1900,4805,2,0,0,3,8,1560,340,1999,0,98108,47.5686,-122.315,1360,4800
1479,20150411T000000,3,1.75,1240,4550,1.5,0,0,4,7,1240,0,1951,0,98116,47.5803,-122.398,2110,5700
1480,20150225T000000,3,1,1040,8925,1,0,0,4,6,1040,0,1961,0,98023,47.3265,-122.335,1040,8925
1481,20150407T000000,3,1.5,1390,10530,1,0,0,3,7,1390,0,1961,0,98033,47.7025,-122.196,1750,10530
1482,20140828T000000,4,2.5,3030,30000,2,0,0,4,9,3030,0,1981,0,98072,47.7468,-122.112,2600,34932
1483,20150224T000000,4,2.75,2200,122403,1.5,0,0,3,7,2200,0,1971,0,98014,47.6301,-121.911,1710,74487
1484,20141021T000000,1,1,670,7957,1,0,0,4,6,670,0,1978,0,98038,47.3594,-122.056,1600,7957
1485,20150423T000000,4,1.75,1730,7210,1,0,0,4,7,1010,720,1968,0,98003,47.354,-122.315,1620,7210
1486,20140903T000000,4,2.75,2710,41811,1.5,0,0,4,8,1690,1020,1995,0,98075,47.5836,-122.046,2110,35656
1487,20140505T000000,3,1.75,1330,7500,1,0,0,3,8,1330,0,1961,0,98004,47.6074,-122.195,1690,7800
1488,20141103T000000,2,1.5,1900,4450,1,0,0,5,7,1500,400,1916,0,98144,47.5834,-122.293,2130,5000
1489,20150218T000000,3,1,1760,6927,1,0,0,3,7,1050,710,1962,0,98011,47.7623,-122.2,2060,9120
1490,20140503T000000,4,2.75,2920,6605,2,0,0,3,8,2920,0,2012,0,98059,47.4909,-122.144,3030,6605
1491,20150224T000000,3,1.5,1550,8000,1,0,0,3,6,1330,220,1980,0,98118,47.5536,-122.286,1150,5150
1492,20140610T000000,2,2,1651,18200,1,0,0,3,6,1651,0,1946,0,98070,47.4621,-122.461,1510,89595
1493,20140905T000000,2,2.25,1100,1695,2,0,0,3,9,1100,0,2009,0,98118,47.5663,-122.289,1100,3082
1494,20150319T000000,3,2.5,1820,8722,1.5,0,0,3,7,1820,0,1926,2008,98022,47.2137,-121.989,1480,12285
1495,20140930T000000,3,2,1470,6950,1,0,0,5,6,1470,0,1932,0,98133,47.7619,-122.343,1660,5065
1496,20140723T000000,5,2.75,1340,11583,1,0,0,3,7,1190,150,1962,0,98034,47.709,-122.214,1950,10514
1497,20141009T000000,3,2.5,4010,12105,1,0,3,5,11,2600,1410,1983,0,98006,47.554,-122.151,4010,15081
1498,20140926T000000,2,1.75,1230,1107,2,0,0,3,8,1230,0,2006,0,98029,47.5475,-121.999,1380,1107
1499,20140911T000000,6,2.75,4460,6952,2.5,0,2,4,10,3460,1000,1930,0,98105,47.6626,-122.269,2750,4769
1500,20150319T000000,2,3.25,2070,3128,2,1,3,3,9,1760,310,1988,0,98075,47.5686,-122.06,2740,3568
1501,20150505T000000,1,1,1220,4160,1,0,0,3,7,1220,0,1922,0,98115,47.6746,-122.315,1970,4200
1502,20150414T000000,3,1.75,1480,7725,1.5,0,0,4,7,1480,0,1981,0,98059,47.483,-122.163,1720,8379
1503,20150411T000000,3,2.25,2680,98445,1,0,0,5,8,2680,0,1962,0,98059,47.5015,-122.108,2340,98445
1504,20140617T000000,4,1,1920,13787,1,0,0,4,7,1220,700,1966,0,98188,47.4502,-122.277,1490,11200
1505,20141119T000000,3,1.5,1370,7500,1,0,0,3,7,1080,290,1958,0,98198,47.4167,-122.322,1400,7500
1506,20141120T000000,3,1.75,1560,9247,1,0,0,3,7,1160,400,1989,0,98033,47.6954,-122.174,1690,8772
1507,20150429T000000,5,1.75,2350,7800,1,0,0,4,8,1510,840,1968,0,98008,47.6225,-122.107,2220,8400
1508,20140702T000000,3,2,1470,10052,1,0,0,4,8,1470,0,1956,0,98125,47.726,-122.316,1480,9780
1509,20150413T000000,3,1.5,2230,6000,1,0,1,3,8,1260,970,1968,0,98136,47.5373,-122.395,2120,7200
1510,20150422T000000,5,2.5,2500,11900,1,0,0,3,7,1400,1100,1963,0,98007,47.5915,-122.132,2820,11900
1511,20140725T000000,3,2.75,2680,20104,1,0,0,5,9,1820,860,1964,0,98039,47.6304,-122.234,3060,19837
1512,20141226T000000,2,2,1420,5185,1,0,0,3,7,1420,0,2004,0,98038,47.3543,-122.022,2140,4890
1513,20140908T000000,2,1,960,5150,1,0,0,5,6,960,0,1951,0,98126,47.5201,-122.372,1010,5000
1514,20141008T000000,4,1.5,2890,9000,2,0,4,3,8,2090,800,1939,0,98118,47.5682,-122.274,2550,8400
1515,20141218T000000,4,2.5,2650,5880,2,0,0,3,9,2650,0,2005,0,98042,47.3509,-122.165,2610,6490
1516,20141106T000000,3,2,1640,9750,1,0,0,3,7,1640,0,1959,0,98028,47.7425,-122.241,1340,9750
1517,20140822T000000,3,1.5,1440,8370,1,0,0,3,7,1440,0,1977,0,98118,47.5418,-122.275,1440,8370
1518,20150310T000000,3,2,1160,10079,1,0,0,3,7,1160,0,1986,0,98019,47.7341,-121.976,1130,10087
1519,20150128T000000,2,1,1070,2880,1,0,0,3,7,1070,0,1902,0,98102,47.6261,-122.324,2030,2880
1520,20150506T000000,6,4.5,3560,14010,2,0,0,3,7,3560,0,1989,0,98002,47.3244,-122.217,1710,11116
1521,20150309T000000,3,1.75,1270,7875,1,0,0,4,7,1270,0,1980,0,98030,47.3696,-122.17,1830,7210
1522,20141117T000000,3,1.75,1430,20193,1,0,0,3,7,1430,0,1955,0,98006,47.5619,-122.183,2140,18364
1523,20140721T000000,3,2.75,2540,8604,2,0,0,3,8,2540,0,1991,0,98092,47.3209,-122.185,2260,7438
1524,20150511T000000,3,2.5,1630,1755,2,0,0,3,8,1320,310,1997,0,98033,47.691,-122.176,1920,14550
1525,20150420T000000,4,3,1890,35280,1,0,0,3,9,1510,380,1979,0,98052,47.7112,-122.099,2730,34525
1526,20141015T000000,4,2.5,2980,210395,2,0,0,3,9,2980,0,2001,0,98045,47.4575,-121.707,2530,45596
1527,20150220T000000,3,1.5,1100,8140,1,0,0,4,7,1100,0,1965,0,98059,47.5004,-122.162,1430,7700
1528,20141117T000000,5,3.5,3430,6872,2,0,0,3,10,2830,600,2002,0,98031,47.4065,-122.207,3650,6600
1529,20140701T000000,3,1.75,1400,13775,1,0,0,3,8,1400,0,1963,0,98028,47.7413,-122.259,2200,10450
1530,20150409T000000,2,2.5,1560,5333,1,0,0,3,5,780,780,1947,0,98055,47.4749,-122.213,1010,4800
1531,20140715T000000,5,1,1670,6400,1.5,0,0,3,8,1670,0,1919,0,98119,47.6542,-122.373,1910,2983
1532,20140926T000000,3,1,960,5030,1,0,0,3,7,960,0,1955,0,98118,47.5611,-122.28,1460,5400
1533,20140911T000000,2,1,910,3750,1,0,0,3,7,910,0,1904,0,98117,47.6772,-122.369,1160,4000
1534,20140522T000000,4,2.75,3150,67518,1,0,0,4,9,2250,900,1965,0,98092,47.3382,-122.196,2210,32391
1535,20150305T000000,4,2.5,3530,49222,2,0,0,4,9,3530,0,1986,0,98072,47.7285,-122.112,3750,49222
1536,20140701T000000,3,1,1640,12855,1.5,0,0,5,6,1500,140,1920,0,98004,47.6169,-122.212,2190,11262
1537,20140516T000000,3,2.25,1520,1221,3,0,0,3,8,1520,0,2013,0,98107,47.674,-122.377,1550,4750
1538,20140621T000000,4,1.5,1550,9176,1,0,0,3,7,1000,550,1956,0,98008,47.6005,-122.129,1730,8539
1539,20150112T000000,4,2.5,2870,11304,2,0,0,3,9,2870,0,1980,0,98006,47.5547,-122.154,2690,9940
1540,20140619T000000,4,2,2080,13510,1,0,0,3,7,1040,1040,1950,0,98178,47.4918,-122.258,2010,11625
1541,20150203T000000,3,2.5,2850,36585,2,0,0,3,10,2850,0,1987,0,98072,47.7376,-122.102,3340,35671
1542,20140507T000000,4,2.75,2600,6050,2,0,0,5,8,1960,640,1949,0,98116,47.5656,-122.4,1990,6050
1543,20150212T000000,2,1,1340,6380,1,0,0,3,7,890,450,1939,0,98115,47.697,-122.313,1380,6380
1544,20150319T000000,5,2.75,2980,8500,1,0,0,3,8,1540,1440,1982,0,98032,47.3641,-122.278,2310,8500
1545,20141006T000000,3,2,1370,7200,1,0,0,3,7,1130,240,1926,1955,98125,47.7329,-122.308,1300,7208
1546,20150313T000000,3,2.75,3610,107386,1.5,1,3,3,8,3130,480,1918,1962,98023,47.3351,-122.362,2630,42126
1547,20140528T000000,3,2,1300,3731,1,0,0,3,7,900,400,1993,0,98118,47.5374,-122.27,1300,3731
1548,20150303T000000,5,1,1880,3774,1.5,0,0,3,6,1360,520,1917,0,98126,47.566,-122.37,1420,2550
1549,20141230T000000,3,1.75,1290,8580,1,0,0,4,7,1290,0,1962,0,98033,47.6707,-122.174,1840,8580
1550,20140811T000000,2,1,900,6400,1,0,0,2,6,900,0,1940,0,98118,47.5287,-122.281,1350,6405
1551,20150401T000000,3,2,2632,18743,2,0,3,3,10,2632,0,2000,0,98070,47.3743,-122.421,1970,14171
1552,20140911T000000,3,2.5,2150,15304,2,0,0,4,9,2150,0,1979,0,98006,47.5573,-122.136,2540,10507
1553,20150414T000000,3,2.75,1710,9448,1,0,0,3,7,1010,700,1947,0,98105,47.6693,-122.267,1960,8951
1554,20140730T000000,4,3.5,4080,14450,2,0,2,3,12,3210,870,1998,0,98006,47.5519,-122.106,4080,12114
1555,20141107T000000,4,3.25,3020,13457,1,0,0,5,9,3020,0,1956,0,98133,47.7174,-122.336,2120,7553
1556,20150406T000000,3,1.5,970,5488,1,0,0,3,7,970,0,1976,0,98106,47.5366,-122.359,1040,5488
1557,20140923T000000,4,1,1210,6250,1,0,0,3,7,1210,0,1962,0,98168,47.5008,-122.333,1210,8291
1558,20140806T000000,3,2.5,2480,8676,2,0,0,4,8,2480,0,1989,0,98056,47.53,-122.172,2540,9496
1559,20140507T000000,3,2.5,1920,9180,2,0,0,3,8,1920,0,1988,0,98055,47.4818,-122.231,1930,7252
1560,20140604T000000,5,2.5,2650,11455,1,0,0,3,7,1400,1250,1961,0,98008,47.6141,-122.116,1960,9880
1561,20140818T000000,2,1,1170,5150,1,0,0,3,6,980,190,1907,0,98118,47.5503,-122.283,1660,5150
1562,20140825T000000,3,2,1430,9583,1,0,0,4,7,1430,0,1964,0,98034,47.7206,-122.197,1890,11100
1563,20140520T000000,3,1.5,1490,9630,1,0,0,4,8,1490,0,1959,0,98028,47.7623,-122.256,1960,10469
1564,20150428T000000,1,1,900,6380,1,0,0,3,6,900,0,1947,0,98125,47.7019,-122.311,1830,6380
1565,20141211T000000,4,1.5,1650,2970,1.5,0,0,3,7,1650,0,1903,0,98102,47.6233,-122.319,1670,2970
1566,20140627T000000,5,1.75,2330,14322,1,0,0,4,7,1180,1150,1968,0,98059,47.4768,-122.155,1690,10010
1567,20141006T000000,2,1,1150,15000,1,0,0,3,6,1060,90,1930,2013,98168,47.4935,-122.316,1350,15000
1568,20141222T000000,3,2.25,1550,4411,2,0,0,3,7,1550,0,2001,0,98019,47.7373,-121.966,1620,4621
1569,20141020T000000,4,1.75,2410,8400,1,0,0,3,7,1600,810,1978,0,98011,47.7341,-122.2,1850,8400
1570,20150219T000000,3,1,860,5200,1,0,0,5,6,860,0,1969,0,98042,47.3677,-122.078,1010,5200
1571,20150427T000000,4,2.5,2300,22445,2,0,0,4,8,2300,0,1992,0,98014,47.6454,-121.902,2640,21886
1572,20141002T000000,4,2.25,2670,14255,1,0,0,4,8,1610,1060,1975,0,98006,47.5623,-122.175,2470,10290
1573,20140506T000000,3,2.5,2460,54885,2,0,0,4,8,2460,0,1980,0,98059,47.4996,-122.146,2770,21407
1574,20150422T000000,4,2.5,2030,7210,1,0,0,5,7,1330,700,1969,0,98059,47.5067,-122.16,1980,7560
1575,20140714T000000,4,2.5,2880,8400,2,0,4,3,8,2050,830,1955,1987,98177,47.7704,-122.386,2880,7440
1576,20141020T000000,5,3.25,3830,6507,2,0,0,3,9,3830,0,2014,0,98053,47.6843,-122.016,3950,6723
1577,20150414T000000,4,2,2760,21465,1,0,0,4,9,2120,640,1979,0,98042,47.3818,-122.165,2550,13144
1578,20140908T000000,3,1.5,1280,974,3,0,0,3,7,1280,0,2003,0,98125,47.7162,-122.293,1420,1422
1579,20150226T000000,4,2.5,2080,11176,1,0,0,5,8,2080,0,1954,0,98125,47.7107,-122.289,1390,7928
1580,20140903T000000,1,1,570,6000,1,0,0,2,5,570,0,1918,0,98136,47.5517,-122.385,1530,6000
1581,20140701T000000,2,2.5,2510,14878,2,0,0,3,10,2510,0,1990,0,98011,47.7525,-122.205,3080,13594
1582,20140617T000000,3,3.25,2420,1923,2,0,2,3,10,1840,580,2006,0,98109,47.637,-122.341,1840,2890
1583,20140710T000000,2,1,740,6250,1,0,0,3,6,740,0,1942,0,98146,47.506,-122.335,980,6957
1584,20150513T000000,5,2.75,2860,5280,2,0,0,3,9,2860,0,2006,0,98052,47.707,-122.102,3150,6442
1585,20141028T000000,7,1.5,2670,11250,1.5,0,0,4,8,2320,350,1948,0,98133,47.7121,-122.332,2030,9000
1586,20150417T000000,2,1,1210,10000,1,0,0,3,7,1210,0,1953,0,98148,47.4402,-122.333,1620,10959
1587,20140626T000000,2,1,620,2475,1,0,0,5,6,620,0,1911,0,98107,47.6655,-122.371,1290,2475
1588,20140715T000000,3,2.5,3050,7410,1.5,0,0,5,8,1950,1100,1950,0,98115,47.6772,-122.296,1890,5814
1589,20140523T000000,3,2,1540,1827,2,0,0,3,8,1540,0,2005,0,98029,47.5479,-121.998,1540,1827
1590,20140616T000000,3,1.75,1890,32340,1.5,0,3,3,8,1890,0,1976,0,98070,47.4137,-122.439,1890,40180
1591,20141028T000000,4,2.5,2780,6837,2,0,0,3,9,2780,0,2004,0,98033,47.666,-122.201,1160,6837
1592,20141208T000000,3,2.5,1470,4488,2,0,0,5,7,1470,0,1980,0,98034,47.723,-122.162,1400,4441
1593,20140623T000000,3,2,2420,38781,1,0,0,5,7,1210,1210,1949,0,98027,47.4511,-121.976,2650,88426
1594,20150402T000000,3,2.5,2770,39529,2,0,0,3,9,2770,0,1987,0,98053,47.6495,-122.042,3010,35435
1595,20150413T000000,4,2.25,2290,9900,1,0,2,4,8,1550,740,1959,0,98166,47.4434,-122.343,2320,9900
1596,20150428T000000,2,2,1360,1860,1,0,0,4,7,680,680,1925,0,98107,47.6727,-122.396,1440,5000
1597,20150211T000000,3,1.75,1120,15210,1,0,0,5,7,1120,0,1976,0,98042,47.3659,-122.113,1710,8470
1598,20140508T000000,4,1.75,2480,9195,1,0,0,3,7,1390,1090,1950,0,98004,47.584,-122.195,2440,9195
1599,20140710T000000,4,3.5,1800,6400,2,0,2,3,8,1800,0,1984,2011,98112,47.625,-122.3,1700,4736
1600,20140612T000000,5,1.75,2460,6846,1.5,0,0,5,7,1340,1120,1911,0,98108,47.5445,-122.321,1410,4800
1601,20140604T000000,3,2,1990,3990,1,0,0,5,7,1130,860,1912,0,98103,47.6572,-122.333,1710,4000
1602,20150430T000000,4,2.5,3550,10968,2,0,0,3,9,3550,0,2006,0,98065,47.5431,-121.886,3550,8583
1603,20140609T000000,3,2,1590,35988,1,0,0,4,8,1590,0,1974,0,98058,47.4365,-122.106,2780,23789
1604,20140919T000000,3,2.5,1260,1125,3,0,0,3,8,1260,0,2002,0,98107,47.6706,-122.381,1360,1250
1605,20150309T000000,3,1,1130,8159,1,0,0,4,7,1130,0,1954,0,98133,47.7362,-122.333,1570,8162
1606,20140807T000000,5,3.25,4610,10576,2,0,3,3,11,3310,1300,2006,0,98027,47.5373,-122.07,4042,8321
1607,20140708T000000,2,1,1020,7920,1,0,0,3,6,1020,0,1939,0,98108,47.5558,-122.31,1530,6900
1608,20140918T000000,2,1.5,1510,9843,1,0,0,4,7,1510,0,1961,0,98188,47.4419,-122.27,1590,9368
1609,20150203T000000,3,2.5,2750,10000,1,0,3,3,8,1650,1100,1967,0,98006,47.5644,-122.153,2490,10000
1610,20150109T000000,2,1,1360,5000,1,0,0,3,7,1200,160,1936,0,98199,47.6372,-122.392,1540,4000
1611,20140926T000000,4,3.25,4060,52707,2,0,0,4,9,4060,0,1996,0,98077,47.7615,-122.041,3100,50755
1612,20150107T000000,3,1,1290,6380,1.5,0,0,3,7,1290,0,1930,0,98115,47.6951,-122.319,1630,6380
1613,20140605T000000,4,3.75,2810,10840,2,0,2,4,8,2070,740,1994,0,98045,47.4861,-121.804,2370,11248
1614,20140813T000000,4,2.5,2450,7700,1,0,0,3,8,1250,1200,1958,0,98040,47.5731,-122.212,2450,8000
1615,20150107T000000,5,2,2600,3750,1.5,0,0,4,6,1400,1200,1914,0,98105,47.6691,-122.299,1700,3750
1616,20140519T000000,3,2.25,2030,7350,1,0,0,4,7,1190,840,1977,0,98052,47.6939,-122.126,1950,7350
1617,20140523T000000,4,1.5,1930,15531,2,0,0,3,7,1930,0,1979,0,98003,47.345,-122.296,1580,7800
1618,20140826T000000,3,1.75,1330,9143,1,0,0,3,7,1330,0,1960,0,98006,47.5538,-122.176,1950,10384
1619,20140721T000000,3,2.5,2430,12997,2,0,0,3,9,2430,0,1992,0,98011,47.744,-122.194,2720,12500
1620,20141022T000000,3,2.5,1740,1251,2,0,0,3,9,1180,560,2012,0,98199,47.644,-122.385,1740,1625
1621,20141105T000000,3,2.5,2280,12498,2,0,0,4,9,2280,0,1987,0,98029,47.5688,-122.014,2330,8844
1622,20150325T000000,4,2.25,3180,9600,2,0,0,3,10,3180,0,1984,0,98074,47.6313,-122.045,2840,10739
1623,20150109T000000,2,1,770,7434,1,0,0,3,6,770,0,1947,0,98155,47.7606,-122.32,1060,7453
1624,20140918T000000,4,2.25,4250,16940,1,0,2,4,9,2380,1870,1974,0,98040,47.5453,-122.234,3460,17693
1625,20140625T000000,2,1,870,5400,1,0,0,3,6,870,0,1950,2007,98126,47.52,-122.374,990,5200
1626,20150312T000000,3,1.75,1260,1111,2,0,0,3,8,1260,0,2003,0,98029,47.5476,-122.005,1410,1630
1627,20150508T000000,4,2,1950,3757,1,0,0,4,6,1160,790,1908,0,98118,47.5372,-122.269,1720,3757
